CompoundID,ChemOntID,ClassifiedResults
73427315,CHEMONTID:0004176,alternative_parents: Amino acids
73427315,CHEMONTID:0001663,alternative_parents: Secondary carboxylic acid amides
73427315,CHEMONTID:0000118,alternative_parents: Ketones
73427315,CHEMONTID:0003862,alternative_parents: Dialkylthioethers
73427315,CHEMONTID:0001205,alternative_parents: Carboxylic acids
73427315,CHEMONTID:0004139,alternative_parents: Azacyclic compounds
73427315,CHEMONTID:0001666,alternative_parents: Thiohemiaminal derivatives
73427315,CHEMONTID:0001137,alternative_parents: Monocarboxylic acids and derivatives
73427315,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
73427315,CHEMONTID:0003940,alternative_parents: Organic oxides
73427315,CHEMONTID:0000469,alternative_parents: Monoalkylamines
73427315,NotAvailable,mMlecular_framework: Aromatic heteromonocyclic compounds
73427315,NotAvailable,"Substituents: [""Alpha-amino acid amide"", ""Phenylacetamide"", ""D-alpha-amino acid"", ""1-hydroxy-2-unsubstituted benzenoid"", ""Phenol"", ""Aralkylamine"", ""Monocyclic benzene moiety"", ""Benzenoid"", ""Thiazolidine"", ""Carboxamide group"", ""Ketone"", ""Secondary carboxylic acid amide"", ""Amino acid"", ""Azacycle"", ""Organoheterocyclic compound"", ""Carboxylic acid"", ""Dialkylthioether"", ""Monocarboxylic acid or derivatives"", ""Thioether"", ""Hemithioaminal"", ""Organonitrogen compound"", ""Carbonyl group"", ""Primary aliphatic amine"", ""Organic oxygen compound"", ""Organooxygen compound"", ""Organic oxide"", ""Primary amine"", ""Hydrocarbon derivative"", ""Organic nitrogen compound"", ""Amine"", ""Aromatic heteromonocyclic compound""]"
73427315,NotAvailable,External_descriptors: []
73427315,NotAvailable,"Ancestors: [""1-hydroxy-2-unsubstituted benzenoids"", ""Alpha amino acid amides"", ""Alpha amino acids"", ""Alpha amino acids and derivatives"", ""Amines"", ""Amino acids"", ""Amino acids and derivatives"", ""Amino acids, peptides, and analogues"", ""Aralkylamines"", ""Azacyclic compounds"", ""Azolidines"", ""Benzene and substituted derivatives"", ""Benzenoids"", ""Carbonyl compounds"", ""Carboxylic acid amides"", ""Carboxylic acid derivatives"", ""Carboxylic acids"", ""Carboxylic acids and derivatives"", ""Chemical entities"", ""D-alpha-amino acids"", ""Dialkylamines"", ""Dialkylthioethers"", ""Fatty Acyls"", ""Fatty acids and conjugates"", ""Fatty amides"", ""Hydrocarbon derivatives"", ""Hydroxy fatty acids"", ""Ketones"", ""Lipids and lipid-like molecules"", ""Monoalkylamines"", ""Monocarboxylic acids and derivatives"", ""N-acyl amines"", ""Organic acids and derivatives"", ""Organic compounds"", ""Organic nitrogen compounds"", ""Organic oxides"", ""Organic oxygen compounds"", ""Organoheterocyclic compounds"", ""Organonitrogen compounds"", ""Organooxygen compounds"", ""Organopnictogen compounds"", ""Organosulfur compounds"", ""Phenols"", ""Phenylacetamides"", ""Primary amines"", ""Secondary amines"", ""Secondary carboxylic acid amides"", ""Sulfenyl compounds"", ""Thia fatty acids"", ""Thiazolidines"", ""Thioethers"", ""Thiohemiaminal derivatives"", ""Valine and derivatives""]"
73427315,NotAvailable,"predicted_chebi_terms: [""acetamides (CHEBI:22160)"", ""D-alpha-amino acid (CHEBI:16733)"", ""phenols (CHEBI:33853)"", ""aralkylamine (CHEBI:18000)"", ""thiazolidines (CHEBI:35622)"", ""amino acid (CHEBI:33709)"", ""carboxamide (CHEBI:37622)"", ""ketone (CHEBI:17087)"", ""aliphatic sulfide (CHEBI:22327)"", ""carboxylic acid (CHEBI:33575)"", ""organonitrogen heterocyclic compound (CHEBI:38101)"", ""organosulfur compound (CHEBI:33261)"", ""monocarboxylic acid (CHEBI:25384)"", ""organic molecule (CHEBI:72695)"", ""organic oxide (CHEBI:25701)"", ""alkylamine (CHEBI:13759)"", ""amino acid amide (CHEBI:22475)"", ""chemical entity (CHEBI:24431)"", ""benzenoid aromatic compound (CHEBI:33836)"", ""benzenes (CHEBI:22712)"", ""organic acid (CHEBI:64709)"", ""carbonyl compound (CHEBI:36586)"", ""organonitrogen compound (CHEBI:35352)"", ""organooxygen compound (CHEBI:36963)"", ""alpha-amino acid (CHEBI:33704)"", ""nitrogen molecular entity (CHEBI:51143)"", ""organic molecular entity (CHEBI:50860)"", ""amine (CHEBI:32952)"", ""organic heterocyclic compound (CHEBI:24532)"", ""amide (CHEBI:32988)"", ""oxygen molecular entity (CHEBI:25806)"", ""organic sulfide (CHEBI:16385)"", ""primary amine (CHEBI:32877)""]"
73427315,NotAvailable,predicted_lipidmaps_terms: []
73427315,NotAvailable,Classification_version: 2.1
73427331,CHEMONTID:0000000,Kingdom: Organic compounds
73427331,CHEMONTID:0000012,Superclass: Lipids and lipid-like molecules
73427331,CHEMONTID:0000257,Class: Sphingolipids
73427331,CHEMONTID:0003258,Subclass: Glycosphingolipids
73427331,CHEMONTID:0001419,Intermediate_nodes: Neutral glycosphingolipids
73427331,CHEMONTID:0001428,Intermediate_nodes: Simple glycosylceramides
73427331,CHEMONTID:0004305,Direct_parent: Glycosyl-N-acylsphingosines
73427331,CHEMONTID:0000198,alternative_parents: Oligosaccharides
73427331,CHEMONTID:0002276,alternative_parents: N-acyl-alpha-hexosamines
73427331,CHEMONTID:0002813,alternative_parents: O-glucuronides
73427331,CHEMONTID:0002125,alternative_parents: Alkyl glycosides
73427331,CHEMONTID:0002207,alternative_parents: O-glycosyl compounds
73427331,CHEMONTID:0001713,alternative_parents: Beta hydroxy acids and derivatives
73427331,CHEMONTID:0001185,alternative_parents: Sulfuric acid monoesters
73427331,CHEMONTID:0000086,alternative_parents: Pyrans
73427331,CHEMONTID:0002012,alternative_parents: Oxanes
73427331,CHEMONTID:0003456,alternative_parents: Alkyl sulfates
73427331,CHEMONTID:0003922,alternative_parents: Acetamides
73427331,CHEMONTID:0001663,alternative_parents: Secondary carboxylic acid amides
73427331,CHEMONTID:0001661,alternative_parents: Secondary alcohols
73427331,CHEMONTID:0001656,alternative_parents: Acetals
73427331,CHEMONTID:0004140,alternative_parents: Oxacyclic compounds
73427331,CHEMONTID:0001205,alternative_parents: Carboxylic acids
73427331,CHEMONTID:0001137,alternative_parents: Monocarboxylic acids and derivatives
73427331,CHEMONTID:0001831,alternative_parents: Carbonyl compounds
73427331,CHEMONTID:0000278,alternative_parents: Organonitrogen compounds
73427331,CHEMONTID:0000286,alternative_parents: Primary alcohols
73427331,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
73427331,CHEMONTID:0004557,alternative_parents: Organopnictogen compounds
73427331,CHEMONTID:0003940,alternative_parents: Organic oxides
73427331,NotAvailable,mMlecular_framework: Aliphatic heteromonocyclic compounds
73427331,NotAvailable,"Substituents: [""Glycosyl-n-acylsphingosine"", ""Oligosaccharide"", ""Fatty acyl glycoside"", ""N-acyl-alpha-hexosamine"", ""1-o-glucuronide"", ""O-glucuronide"", ""Glucuronic acid or derivatives"", ""Alkyl glycoside"", ""Glycosyl compound"", ""O-glycosyl compound"", ""Beta-hydroxy acid"", ""Hydroxy acid"", ""Fatty acyl"", ""Sulfuric acid ester"", ""Oxane"", ""Pyran"", ""Sulfuric acid monoester"", ""Sulfate-ester"", ""Alkyl sulfate"", ""Organic sulfuric acid or derivatives"", ""Acetamide"", ""Carboxamide group"", ""Secondary carboxylic acid amide"", ""Secondary alcohol"", ""Carboxylic acid derivative"", ""Organoheterocyclic compound"", ""Oxacycle"", ""Monocarboxylic acid or derivatives"", ""Acetal"", ""Carboxylic acid"", ""Organooxygen compound"", ""Organic oxide"", ""Organopnictogen compound"", ""Hydrocarbon derivative"", ""Organic nitrogen compound"", ""Primary alcohol"", ""Organic oxygen compound"", ""Alcohol"", ""Carbonyl group"", ""Organonitrogen compound"", ""Aliphatic heteromonocyclic compound""]"
73427331,NotAvailable,External_descriptors: []
73427331,NotAvailable,"Ancestors: [""Acetals"", ""Acetamides"", ""Alcohols and polyols"", ""Alkyl glycosides"", ""Alkyl sulfates"", ""Aminosaccharides"", ""Beta hydroxy acids and derivatives"", ""Carbohydrates and carbohydrate conjugates"", ""Carbonyl compounds"", ""Carboxylic acid amides"", ""Carboxylic acid derivatives"", ""Carboxylic acids"", ""Carboxylic acids and derivatives"", ""Chemical entities"", ""Ethers"", ""Fatty Acyls"", ""Fatty acids and conjugates"", ""Fatty acyl glycosides"", ""Fatty acyl glycosides of mono- and disaccharides"", ""Glucuronic acid derivatives"", ""Glucuronides"", ""Glycosphingolipids"", ""Glycosyl compounds"", ""Glycosyl-N-acylsphingosines"", ""Heterocyclic fatty acids"", ""Hydrocarbon derivatives"", ""Hydroxy acids and derivatives"", ""Hydroxy fatty acids"", ""Lipids and lipid-like molecules"", ""Monocarboxylic acids and derivatives"", ""Monosaccharides"", ""N-acyl-alpha-hexosamines"", ""Neutral glycosphingolipids"", ""O-glucuronides"", ""O-glycosyl compounds"", ""Oligosaccharides"", ""Organic acids and derivatives"", ""Organic compounds"", ""Organic nitrogen compounds"", ""Organic oxides"", ""Organic oxygen compounds"", ""Organic sulfuric acids and derivatives"", ""Organoheterocyclic compounds"", ""Organonitrogen compounds"", ""Organooxygen compounds"", ""Organopnictogen compounds"", ""Oxacyclic compounds"", ""Oxanes"", ""Primary alcohols"", ""Pyrans"", ""Secondary alcohols"", ""Secondary carboxylic acid amides"", ""Short-chain hydroxy acids and derivatives"", ""Simple glycosylceramides"", ""Sphingolipids"", ""Sugar acids and derivatives"", ""Sulfated fatty acids"", ""Sulfuric acid esters"", ""Sulfuric acid monoesters""]"
73427331,NotAvailable,"predicted_chebi_terms: [""oligosaccharide (CHEBI:50699)"", ""N-acyl-hexosamine (CHEBI:21656)"", ""glucosiduronic acid (CHEBI:24302)"", ""glycoside (CHEBI:24400)"", ""3-hydroxy carboxylic acid (CHEBI:61355)"", ""sulfuric ester (CHEBI:26819)"", ""pyrans (CHEBI:26407)"", ""oxanes (CHEBI:46942)"", ""alkyl sulfate (CHEBI:29281)"", ""acetamides (CHEBI:22160)"", ""carboxamide (CHEBI:37622)"", ""secondary alcohol (CHEBI:35681)"", ""acetal (CHEBI:59769)"", ""oxacycle (CHEBI:38104)"", ""carboxylic acid (CHEBI:33575)"", ""monocarboxylic acid (CHEBI:25384)"", ""carbonyl compound (CHEBI:36586)"", ""organonitrogen compound (CHEBI:35352)"", ""primary alcohol (CHEBI:15734)"", ""organic molecule (CHEBI:72695)"", ""pnictogen molecular entity (CHEBI:33302)"", ""organic molecular entity (CHEBI:50860)"", ""organic oxide (CHEBI:25701)"", ""glycosylceramide (CHEBI:62941)"", ""chemical entity (CHEBI:24431)"", ""oxygen molecular entity (CHEBI:25806)"", ""organooxygen compound (CHEBI:36963)"", ""carbohydrates and carbohydrate derivatives (CHEBI:78616)"", ""amino sugar (CHEBI:28963)"", ""carbohydrate acid derivative (CHEBI:63436)"", ""lipid (CHEBI:18059)"", ""fatty acid derivative (CHEBI:61697)"", ""O-acyl carbohydrate (CHEBI:52782)"", ""organic acid (CHEBI:64709)"", ""hydroxy carboxylic acid (CHEBI:24669)"", ""sulfuric acid derivative (CHEBI:37826)"", ""organic heterocyclic compound (CHEBI:24532)"", ""amide (CHEBI:32988)"", ""polyol (CHEBI:26191)"", ""organic hydroxy compound (CHEBI:33822)"", ""alcohol (CHEBI:30879)"", ""ether (CHEBI:25698)"", ""nitrogen molecular entity (CHEBI:51143)"", ""sphingolipid (CHEBI:26739)"", ""glycosphingolipid (CHEBI:24402)"", ""oligoglycosylceramide (CHEBI:36520)""]"
73427331,NotAvailable,"predicted_lipidmaps_terms: [""Fatty acyl glycosides (FA13)"", ""Simple Glc series (SP0501)"", ""Fatty Acyls (FA)"", ""Sphingolipids (SP)"", ""Neutral glycosphingolipids (SP05)""]"
73427331,NotAvailable,Classification_version: 2.1
73442796,CHEMONTID:0000000,Kingdom: Organic compounds
73442796,CHEMONTID:0000002,Superclass: Organoheterocyclic compounds
73442796,CHEMONTID:0002389,Class: Diazinanes
73442796,CHEMONTID:0000189,Subclass: Piperazines
73442796,CHEMONTID:0001984,Direct_parent: Phenylpiperazines
73442796,CHEMONTID:0003359,alternative_parents: N-arylpiperazines
73442796,CHEMONTID:0003924,alternative_parents: Phenylalkylamines
73442796,CHEMONTID:0000284,alternative_parents: Aniline and substituted anilines
73442796,CHEMONTID:0002564,alternative_parents: Dichlorobenzenes
73442796,CHEMONTID:0003901,alternative_parents: Dialkylarylamines
73442796,CHEMONTID:0002458,alternative_parents: Secondary alkylarylamines
73442796,CHEMONTID:0004472,alternative_parents: Ketals
73442796,CHEMONTID:0002311,alternative_parents: N-substituted imidazoles
73442796,CHEMONTID:0001030,alternative_parents: Aryl chlorides
73442796,CHEMONTID:0001664,alternative_parents: Tertiary carboxylic acid amides
73442796,CHEMONTID:0001316,"alternative_parents: 1,3-dioxolanes"
73442796,CHEMONTID:0003922,alternative_parents: Acetamides
73442796,CHEMONTID:0004144,alternative_parents: Heteroaromatic compounds
73442796,CHEMONTID:0000347,alternative_parents: Amino acids and derivatives
73442796,CHEMONTID:0004140,alternative_parents: Oxacyclic compounds
73442796,CHEMONTID:0004139,alternative_parents: Azacyclic compounds
73442796,CHEMONTID:0001831,alternative_parents: Carbonyl compounds
73442796,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
73442796,CHEMONTID:0003940,alternative_parents: Organic oxides
73442796,CHEMONTID:0001516,alternative_parents: Organochlorides
73442796,CHEMONTID:0004557,alternative_parents: Organopnictogen compounds
73442796,NotAvailable,mMlecular_framework: Aromatic heteromonocyclic compounds
73442796,NotAvailable,"Substituents: [""Phenylpiperazine"", ""N-arylpiperazine"", ""1,3-dichlorobenzene"", ""Tertiary aliphatic/aromatic amine"", ""Dialkylarylamine"", ""Aniline or substituted anilines"", ""Phenylalkylamine"", ""Ketal"", ""Chlorobenzene"", ""Halobenzene"", ""Secondary aliphatic/aromatic amine"", ""Aryl chloride"", ""Aryl halide"", ""Benzenoid"", ""Monocyclic benzene moiety"", ""N-substituted imidazole"", ""Heteroaromatic compound"", ""Acetamide"", ""Azole"", ""Tertiary carboxylic acid amide"", ""Meta-dioxolane"", ""Imidazole"", ""Amino acid or derivatives"", ""Carboxamide group"", ""Tertiary amine"", ""Azacycle"", ""Oxacycle"", ""Secondary amine"", ""Acetal"", ""Carboxylic acid derivative"", ""Organonitrogen compound"", ""Organic oxide"", ""Organic nitrogen compound"", ""Carbonyl group"", ""Organic oxygen compound"", ""Amine"", ""Organopnictogen compound"", ""Organooxygen compound"", ""Hydrocarbon derivative"", ""Organohalogen compound"", ""Organochloride"", ""Aromatic heteromonocyclic compound""]"
73442796,NotAvailable,External_descriptors: []
73442796,NotAvailable,"Ancestors: [""1,3-dioxolanes"", ""Acetals"", ""Acetamides"", ""Amidines"", ""Amines"", ""Amino acids and derivatives"", ""Amino acids, peptides, and analogues"", ""Aniline and substituted anilines"", ""Aralkylamines"", ""Aryl chlorides"", ""Aryl halides"", ""Azacyclic compounds"", ""Azoles"", ""Benzene and substituted derivatives"", ""Benzenoids"", ""Carbonyl compounds"", ""Carboximidamides"", ""Carboxylic acid amides"", ""Carboxylic acid derivatives"", ""Carboxylic acids and derivatives"", ""Chemical entities"", ""Chloroalkenes"", ""Chlorobenzenes"", ""Dialkylamines"", ""Dialkylarylamines"", ""Diazinanes"", ""Dichlorobenzenes"", ""Dioxolanes"", ""Enamines"", ""Ethers"", ""Formamidines"", ""Haloalkenes"", ""Halobenzenes"", ""Heteroaromatic compounds"", ""Hydrocarbon derivatives"", ""Imidazoles"", ""Ketals"", ""N-arylpiperazines"", ""N-substituted imidazoles"", ""Organic 1,3-dipolar compounds"", ""Organic acids and derivatives"", ""Organic compounds"", ""Organic nitrogen compounds"", ""Organic oxides"", ""Organic oxygen compounds"", ""Organochlorides"", ""Organohalogen compounds"", ""Organoheterocyclic compounds"", ""Organonitrogen compounds"", ""Organooxygen compounds"", ""Organopnictogen compounds"", ""Oxacyclic compounds"", ""Phenylalkylamines"", ""Phenylpiperazines"", ""Piperazines"", ""Propargyl-type 1,3-dipolar organic compounds"", ""Secondary alkylarylamines"", ""Secondary amines"", ""Substituted imidazoles"", ""Tertiary alkylarylamines"", ""Tertiary amines"", ""Tertiary carboxylic acid amides"", ""Trialkylamines"", ""Vinyl chlorides"", ""Vinyl halides""]"
73442796,NotAvailable,"predicted_chebi_terms: [""N-arylpiperazine (CHEBI:46848)"", ""phenylalkylamine (CHEBI:60977)"", ""anilines (CHEBI:22562)"", ""dichlorobenzene (CHEBI:23697)"", ""dialkylarylamine (CHEBI:23665)"", ""tertiary amino compound (CHEBI:50996)"", ""secondary amine (CHEBI:32863)"", ""ketal (CHEBI:59777)"", ""imidazoles (CHEBI:24780)"", ""organochlorine compound (CHEBI:36683)"", ""carboxamide (CHEBI:37622)"", ""dioxolane (CHEBI:39430)"", ""acetamides (CHEBI:22160)"", ""organic aromatic compound (CHEBI:33659)"", ""organonitrogen compound (CHEBI:35352)"", ""organooxygen compound (CHEBI:36963)"", ""oxacycle (CHEBI:38104)"", ""organonitrogen heterocyclic compound (CHEBI:38101)"", ""carbonyl compound (CHEBI:36586)"", ""organic molecule (CHEBI:72695)"", ""organic oxide (CHEBI:25701)"", ""pnictogen molecular entity (CHEBI:33302)"", ""organic molecular entity (CHEBI:50860)"", ""piperazines (CHEBI:26144)"", ""chemical entity (CHEBI:24431)"", ""organic heterocyclic compound (CHEBI:24532)"", ""organic heteromonocyclic compound (CHEBI:25693)"", ""nitrogen molecular entity (CHEBI:51143)"", ""amine (CHEBI:32952)"", ""aralkylamine (CHEBI:18000)"", ""benzenoid aromatic compound (CHEBI:33836)"", ""benzenes (CHEBI:22712)"", ""organohalogen compound (CHEBI:36684)"", ""tertiary amine (CHEBI:32876)"", ""oxygen molecular entity (CHEBI:25806)"", ""ether (CHEBI:25698)"", ""acetal (CHEBI:59769)"", ""azole (CHEBI:68452)"", ""haloarene (CHEBI:50887)"", ""organic acid (CHEBI:64709)"", ""carboxylic acid (CHEBI:33575)"", ""amide (CHEBI:32988)""]"
73442796,NotAvailable,predicted_lipidmaps_terms: []
73442796,NotAvailable,Classification_version: 2.1
76936808,CHEMONTID:0000000,Kingdom: Organic compounds
76936808,CHEMONTID:0000012,Superclass: Lipids and lipid-like molecules
76936808,CHEMONTID:0003909,Class: Fatty Acyls
76936808,CHEMONTID:0000262,Subclass: Fatty acids and conjugates
76936808,CHEMONTID:0003086,Direct_parent: Medium-chain fatty acids
76936808,CHEMONTID:0003544,alternative_parents: Methyl-branched fatty acids
76936808,CHEMONTID:0000489,alternative_parents: Amino fatty acids
76936808,CHEMONTID:0000331,alternative_parents: Fatty amides
76936808,CHEMONTID:0001662,alternative_parents: Primary carboxylic acid amides
76936808,CHEMONTID:0001137,alternative_parents: Monocarboxylic acids and derivatives
76936808,CHEMONTID:0001205,alternative_parents: Carboxylic acids
